matricula;latitude;longitude
2802984;-28,726665;-52,84897
1468354;-28,726524;-52,849167
1468353;-28,726484;-52,849407
2744046;-28,726452;-52,849545
1468352;-28,726238;-52,849552
1468351;-28,72613;-52,84963
1468851;-28,725939;-52,849644
1468349;-28,725933;-52,84957
1468348;-28,725885;-52,84961
1468852;-28,725672;-52,849556
1468347;-28,72568;-52,849472
1468316;-28,725761;-52,848633
1468340;-28,725845;-52,84863
1468339;-28,725836;-52,848446
2275359;-28,725883;-52,84828
1468328;-28,725975;-52,848186
1468330;-28,725975;-52,848064
1468329;-28,726006;-52,84806
2030924;-28,72598;-52,84799
1468327;-28,726084;-52,847836
1468326;-28,72613;-52,847683
1468325;-28,726124;-52,847637
1468322;-28,72633;-52,846992
1984785;-28,726393;-52,846897
1468321;-28,726175;-52,846947
1468320;-28,726208;-52,84718
1468319;-28,726204;-52,84718
1468323;-28,72617;-52,847206
1468324;-28,726158;-52,847294
1468318;-28,72611;-52,847374
1984782;-28,726004;-52,847713
2882171;;
1468796;-28,725847;-52,84829
2275368;-28,725819;-52,84828
1468338;-28,72583;-52,84837
1468317;-28,725664;-52,848507
1468795;-28,725622;-52,847797
1468803;-28,725086;-52,84746
1468800;-28,72515;-52,847443
1468780;-28,725142;-52,847416
1468790;-28,725206;-52,84723
1468781;-28,725271;-52,84721
1468789;-28,725319;-52,84722
1468788;-28,725405;-52,846832
1468782;-28,725428;-52,846786
1468787;-28,725477;-52,84657
1468786;-28,725597;-52,846493
2048684;-28,72558;-52,846405
2696530;-28,725506;-52,84635
1468785;-28,72548;-52,846394
1468784;-28,725407;-52,846516
1468783;-28,725285;-52,846855
1984774;-28,725178;-52,84701
1468779;-28,72492;-52,847546
1468778;-28,72475;-52,848076
1468806;-28,72489;-52,848003
1468805;-28,725004;-52,847897
1468804;-28,725199;-52,847622
1468801;-28,725218;-52,847633
1468802;-28,725286;-52,847717
2813265;-28,725544;-52,847866
1468794;-28,725615;-52,84783
1468792;-28,725416;-52,847675
2122451;-28,725124;-52,84733
2119036;-28,725054;-52,84725
1468791;-28,725042;-52,84724
1468419;-28,72487;-52,847054
1468420;-28,7248;-52,847134
1468421;-28,724714;-52,847
1468422;-28,72438;-52,84686
2838203;-28,72405;-52,847214
1468415;-28,724367;-52,84656
1468414;-28,724426;-52,84636
1468413;-28,724459;-52,84627
1468412;-28,724575;-52,846107
1468411;-28,72467;-52,84599
1468410;-28,724722;-52,845844
1468409;-28,724794;-52,84575
1468283;-28,724674;-52,845654
1468282;-28,724607;-52,845806
1468281;-28,724527;-52,845867
1468280;-28,72444;-52,845966
1468279;-28,724373;-52,84606
1468278;-28,724253;-52,8463
1468416;-28,72474;-52,846817
1468417;-28,724804;-52,84686
1468418;-28,724974;-52,846966
1468277;-28,724033;-52,846546
1468423;-28,724031;-52,846523
2406914;-28,724049;-52,846466
1468276;-28,723604;-52,84606
2306577;-28,723328;-52,84596
2305692;-28,723295;-52,8459
2306575;-28,723284;-52,84596
2305663;-28,723211;-52,846004
2703589;-28,723215;-52,846027
2305696;-28,72321;-52,846027
2305698;-28,723211;-52,84603
2659465;-28,7232;-52,84603
2319592;-28,723242;-52,84603
1468407;-28,723778;-52,84529
1468408;-28,724018;-52,845093
2335850;-28,722973;-52,845993
2693642;-28,72301;-52,846077
2728835;-28,722952;-52,846092
2472569;-28,722738;-52,846344
1468274;-28,723232;-52,84642
1468275;-28,723255;-52,84651
1468273;-28,723185;-52,846813
1468271;-28,723072;-52,846813
1468272;-28,723091;-52,84684
1468270;-28,723036;-52,846985
1468430;-28,723118;-52,847034
1468429;-28,723171;-52,846947
1468428;-28,723274;-52,846775
1468427;-28,72335;-52,846577
1468426;-28,723616;-52,84636
1468425;-28,723726;-52,846424
1468424;-28,723831;-52,84649
2608367;-28,723892;-52,846825
2755181;-28,723938;-52,84704
2078820;-28,723743;-52,84741
1468431;-28,723387;-52,847523
1468432;-28,723274;-52,84747
1468268;-28,722868;-52,847256
1468269;-28,722708;-52,847157
1468371;-28,722588;-52,84704
1468403;-28,722174;-52,847115
1468404;-28,722042;-52,84711
1468402;-28,722095;-52,847336
1468401;-28,722176;-52,84741
1468267;-28,722837;-52,84747
1468266;-28,722727;-52,847717
1468265;-28,722698;-52,84778
1468264;-28,722603;-52,84791
1468263;-28,722534;-52,84812
1468437;-28,722637;-52,84828
1468436;-28,722736;-52,847977
1468435;-28,722809;-52,847794
1468433;-28,72293;-52,847553
1468434;-28,722864;-52,847813
1468438;-28,722734;-52,848457
1468439;-28,722845;-52,848557
1468440;-28,722988;-52,848618
1468441;-28,723154;-52,848698
1468760;-28,72335;-52,848484
1468761;-28,723442;-52,848213
1468762;-28,723495;-52,84809
1468763;-28,723534;-52,84805
1468764;-28,723593;-52,847942
1468386;-28,720802;-52,849445
2559645;-28,720798;-52,849445
1468385;-28,72085;-52,849274
1468384;-28,720943;-52,849167
1468383;-28,720917;-52,848896
1468382;-28,720812;-52,84879
1468381;-28,720755;-52,84873
1468379;-28,720697;-52,848675
1468378;-28,72058;-52,848576
1468377;-28,720497;-52,848526
1468375;-28,720093;-52,84871
1468374;-28,72001;-52,84875
1468373;-28,719889;-52,848854
2023117;-28,71986;-52,84886
1468372;-28,719795;-52,848896
2863794;-28,719683;-52,848892
2863798;-28,719673;-52,848896
2863790;-28,71968;-52,848866
1468370;-28,720316;-52,848366
1468758;-28,720123;-52,84813
2399141;-28,720041;-52,848034
1468757;-28,719885;-52,847897
2013792;-28,719727;-52,847816
2423146;-28,719631;-52,84778
2475601;-28,719667;-52,84761
2799757;-28,719618;-52,847534
2475599;-28,71962;-52,847515
2244054;-28,71943;-52,84717
1468725;-28,719204;-52,846645
2713735;-28,71897;-52,8464
1468724;-28,718906;-52,846214
2780254;-28,718845;-52,846104
2013235;-28,718887;-52,84603
1468710;-28,718824;-52,84589
1468711;-28,718826;-52,84583
1468712;-28,718737;-52,845676
2779289;-28,718609;-52,84565
1468709;-28,718636;-52,84554
1468713;-28,718748;-52,8455
1468708;-28,718569;-52,84519
1468707;-28,718584;-52,845036
2057298;-28,718597;-52,844902
1468706;-28,718584;-52,84467
1468705;-28,718569;-52,84464
1468704;-28,71863;-52,844482
1468714;-28,71872;-52,84477
1468715;-28,718891;-52,844955
1468716;-28,718945;-52,844986
1468717;-28,71917;-52,845234
1468718;-28,719303;-52,845467
1468719;-28,719503;-52,845627
1468720;-28,719416;-52,84585
1468721;-28,719328;-52,84596
1468722;-28,71923;-52,845966
1468723;-28,71916;-52,846172
1468726;-28,719172;-52,846306
1468727;-28,719372;-52,846058
1468728;-28,719685;-52,845837
1468729;-28,719837;-52,84604
1468730;-28,719603;-52,84663
1468731;-28,7196;-52,846626
1468732;-28,719582;-52,84668
1468733;-28,719463;-52,84673
1468734;-28,719503;-52,846855
2245146;-28,719503;-52,847015
2120526;-28,719606;-52,847244
2075815;-28,7196;-52,84673
1468735;-28,719702;-52,84662
1468736;-28,71991;-52,846573
1468737;-28,720144;-52,846394
1468738;-28,72023;-52,84649
1468742;-28,720337;-52,846638
1468743;-28,720385;-52,846645
2287285;-28,720516;-52,846848
1468746;-28,720594;-52,84695
1468747;-28,720692;-52,847023
1468748;-28,720612;-52,847347
1468752;-28,720505;-52,847572
1468753;-28,720432;-52,847645
1468754;-28,72045;-52,847767
1468756;-28,720367;-52,84783
1468755;-28,72038;-52,84786
2067002;-28,720339;-52,847984
2035531;-28,720278;-52,847954
1468759;-28,720371;-52,848244
1468376;-28,720535;-52,84844
1468380;-28,720678;-52,84855
1468749;-28,720627;-52,847477
1468750;-28,720741;-52,84786
1468751;-28,720703;-52,84786
2215464;-28,720743;-52,847794
1468395;-28,720951;-52,84734
1468394;-28,721037;-52,847466
1468393;-28,721186;-52,84755
2613166;-28,721369;-52,847767
1468392;-28,72128;-52,84817
1468391;-28,721272;-52,848206
1468405;-28,72165;-52,847248
2196605;-28,721851;-52,84704
1468406;-28,721905;-52,846924
1468399;-28,721275;-52,847336
1468398;-28,72125;-52,847298
1468400;-28,72116;-52,847385
1468397;-28,721155;-52,847225
1468396;-28,720919;-52,84702
1468495;-28,721102;-52,846622
1468493;-28,721361;-52,846336
2131348;-28,721478;-52,846214
1468490;-28,721693;-52,846107
1468489;-28,721712;-52,845978
1468491;-28,721558;-52,845898
1468492;-28,7215;-52,846027
1468498;-28,721045;-52,845863
1468497;-28,721205;-52,84612
2070585;-28,721287;-52,846237
1468494;-28,721249;-52,846367
1468496;-28,721064;-52,846554
1468745;-28,720818;-52,84673
1468744;-28,720629;-52,846638
1468741;-28,720724;-52,846394
1468740;-28,72045;-52,846485
1468739;-28,720383;-52,846424
1468697;-28,720558;-52,846012
1468696;-28,720608;-52,84596
1468513;-28,720749;-52,845764
1468499;-28,72104;-52,84547
1468500;-28,721079;-52,845425
1468501;-28,721184;-52,84533
2708647;-28,72119;-52,845325
1468511;-28,721111;-52,845238
1468502;-28,721127;-52,84516
1468503;-28,721004;-52,845173
1468512;-28,720682;-52,84566
1468514;-28,720497;-52,84588
1468698;-28,720444;-52,845966
1468699;-28,720346;-52,846
2208200;-28,720005;-52,845997
1468700;-28,720007;-52,845886
1592756;-28,71947;-52,845325
1592754;-28,719467;-52,8453
1592755;-28,719429;-52,845287
1468701;-28,71995;-52,845463
1468702;-28,71999;-52,845398
1468703;-28,720078;-52,845314
2053075;-28,720636;-52,845383
1468510;-28,720497;-52,845158
1468509;-28,720535;-52,844875
1468508;-28,720497;-52,84486
1468507;-28,72097;-52,844685
1468506;-28,721125;-52,84481
1468505;-28,72118;-52,844856
1468486;-28,721542;-52,84529
1468488;-28,721668;-52,84549
1468478;-28,722445;-52,846073
2431061;-28,72256;-52,84604
2346943;-28,722572;-52,846012
1468479;-28,722204;-52,845924
2614431;-28,722115;-52,845795
1468480;-28,72192;-52,84565
1468481;-28,721956;-52,845535
1468482;-28,721895;-52,845387
1468487;-28,721834;-52,845444
1468483;-28,721708;-52,845257
1468504;-28,721273;-52,844837
1468485;-28,721668;-52,84497
1468484;-28,722023;-52,844967
2318530;-28,722265;-52,84508
1468474;-28,722399;-52,84508
2714382;-28,722406;-52,845135
1468475;-28,722364;-52,845215
1468476;-28,722488;-52,845272
2387836;-28,722635;-52,84542
1468469;-28,722631;-52,84548
2612949;-28,72265;-52,845463
1468477;-28,722757;-52,84555
1468468;-28,72307;-52,845566
2120211;-28,722593;-52,845207
1468471;-28,722506;-52,844883
1468472;-28,72232;-52,844845
1468473;-28,722292;-52,844833
1468463;-28,722923;-52,844692
1468464;-28,722935;-52,844723
1468465;-28,723017;-52,844776
1468466;-28,723164;-52,844933
1468467;-28,723331;-52,84514
1468456;-28,723835;-52,844944
1468457;-28,723385;-52,844982
2663391;-28,723164;-52,844814
1468458;-28,723143;-52,84465
1468460;-28,723028;-52,844566
1468459;-28,723007;-52,844536
1468461;-28,722918;-52,84444
1468462;-28,722864;-52,84435
1591313;-28,722755;-52,844124
1591312;-28,722862;-52,844013
1591311;-28,72296;-52,843838
1591310;-28,723143;-52,84378
1591309;-28,723272;-52,84394
1591308;-28,72337;-52,84402
1591306;-28,723457;-52,844162
1591307;-28,72354;-52,844162
2406312;-28,723644;-52,84436
1590175;-28,7239;-52,84457
1590176;-28,724218;-52,844498
2407181;-28,723833;-52,84441
1590174;-28,723736;-52,84427
1590173;-28,72355;-52,844063
1590172;-28,723476;-52,84401
1590171;-28,723368;-52,843758
1590170;-28,723276;-52,84358
1590169;-28,723377;-52,843445
1590168;-28,723497;-52,84333
1590183;-28,723597;-52,843227
1590182;-28,723825;-52,84345
1590181;-28,723818;-52,84353
1590180;-28,724;-52,84368
1590179;-28,724033;-52,84377
1590178;-28,724178;-52,843872
1590177;-28,724253;-52,843884
1591372;-28,724531;-52,84397
1590166;-28,724356;-52,843723
1590165;-28,72426;-52,843575
1590164;-28,724392;-52,843384
1590163;-28,724495;-52,843357
1590162;-28,724554;-52,84324
2613981;-28,724693;-52,842903
2469246;-28,724482;-52,843002
1590161;-28,724518;-52,84316
1590160;-28,724485;-52,843197
1590159;-28,72432;-52,843346
1590158;-28,724277;-52,843426
1591371;-28,724022;-52,84332
1591370;-28,723904;-52,843185
2079255;-28,723892;-52,843136
1591366;-28,724073;-52,842693
1591369;-28,72411;-52,84273
1591368;-28,724178;-52,842632
2571852;-28,72431;-52,84243
2672012;-28,72432;-52,84236
2688344;-28,724215;-52,84239
1591367;-28,724081;-52,842514
1591365;-28,72402;-52,84263
1590184;-28,723518;-52,843067
1590167;-28,723408;-52,843285
2730005;-28,722897;-52,843494
1591315;-28,722717;-52,84324
1591316;-28,722494;-52,84315
2496706;-28,722466;-52,842968
1591317;-28,722445;-52,8429
2182967;-28,722343;-52,842796
1591318;-28,722246;-52,84266
1591319;-28,722075;-52,842747
1591320;-28,722055;-52,842594
1591323;-28,721922;-52,84226
1591322;-28,72186;-52,84223
1591324;-28,721851;-52,84216
1591325;-28,721743;-52,842022
1591347;-28,72168;-52,84198
1591326;-28,721687;-52,841957
1591327;-28,721405;-52,841606
1591328;-28,721113;-52,841286
1591338;-28,721043;-52,841103
1591329;-28,720982;-52,84102
1591330;-28,720938;-52,841015
1591331;-28,720718;-52,84085
1591332;-28,720713;-52,840813
1592752;-28,720446;-52,840843
2778150;-28,720407;-52,840824
2743546;-28,720348;-52,840862
2778180;-28,720432;-52,840755
2778186;-28,720545;-52,84068
2219934;-28,7204;-52,840256
1591333;-28,720404;-52,840237
2219944;-28,720396;-52,840244
2219174;-28,720385;-52,84024
2219210;-28,720406;-52,84022
2220540;-28,720438;-52,84022
2219203;-28,720451;-52,840214
1590204;-28,72078;-52,840385
1590202;-28,720995;-52,840187
1590203;-28,72095;-52,84037
1591334;-28,720781;-52,84076
1591335;-28,720879;-52,84081
1591336;-28,721022;-52,840855
1591337;-28,720955;-52,840946
2247741;-28,721058;-52,841007
1591339;-28,721413;-52,841167
1591340;-28,72146;-52,84116
1591341;-28,721521;-52,841087
1591342;-28,721577;-52,84114
1591343;-28,721542;-52,841213
1591344;-28,721502;-52,841328
2523657;-28,721525;-52,841595
1591345;-28,721556;-52,841633
1591346;-28,72165;-52,841763
2268357;-28,721731;-52,841843
1591348;-28,72177;-52,841923
1591349;-28,72196;-52,84211
1591321;-28,72208;-52,842304
1591350;-28,722244;-52,84229
1591351;-28,722342;-52,842262
1591353;-28,722588;-52,842052
1591352;-28,722534;-52,84215
1591354;-28,722572;-52,842205
1591355;-28,722431;-52,8424
1591357;-28,72236;-52,84261
2274715;-28,722494;-52,842773
1591358;-28,72263;-52,84289
1591359;-28,72276;-52,843014
1591360;-28,722795;-52,8431
1591361;-28,722885;-52,843235
1591362;-28,723024;-52,84339
1591363;-28,723103;-52,843422
1590185;-28,723408;-52,842796
1590186;-28,723343;-52,84284
1590187;-28,723259;-52,84274
1590188;-28,723143;-52,842667
1590189;-28,722994;-52,842384
1590190;-28,72292;-52,842335
1590192;-28,722528;-52,841763
1590193;-28,722357;-52,84173
2386445;-28,722326;-52,841618
1590194;-28,722227;-52,8415
1590195;-28,72214;-52,84139
1590196;-28,722046;-52,841278
1590197;-28,721956;-52,841167
1590198;-28,721603;-52,840748
2655825;-28,721615;-52,840733
1590199;-28,721598;-52,840633
1590200;-28,721432;-52,84051
1590201;-28,721317;-52,84044
1590205;-28,721247;-52,83993
1590206;-28,721462;-52,84026
1590207;-28,721546;-52,84011
1590208;-28,721563;-52,840076
1590209;-28,721636;-52,84007
1590210;-28,721668;-52,839996
1590211;-28,72174;-52,839893
1590215;-28,721788;-52,8399
1590212;-28,721798;-52,839825
1590213;-28,721912;-52,839787
1628178;-28,722008;-52,839783
1590214;-28,721869;-52,839863
2039483;-28,721712;-52,840073
1590216;-28,721535;-52,840363
1590217;-28,721664;-52,840492
1590218;-28,721722;-52,840546
1590219;-28,721712;-52,84059
1590220;-28,721836;-52,840702
2151768;-28,72214;-52,840485
1590221;-28,72214;-52,84047
2306954;-28,72214;-52,84046
1590222;-28,722258;-52,84031
1590223;-28,722322;-52,840378
1590224;-28,7222;-52,840538
2696905;-28,722195;-52,841087
1590225;-28,722284;-52,841194
2171506;-28,722504;-52,84109
1590226;-28,722612;-52,84099
1590227;-28,722685;-52,84094
1590228;-28,72273;-52,840996
1590229;-28,722609;-52,84116
1590230;-28,722424;-52,8414
1590231;-28,722572;-52,841595
1590232;-28,72263;-52,841583
2834526;-28,722664;-52,841732
1590234;-28,722973;-52,84156
1590233;-28,722994;-52,84158
2736453;-28,723106;-52,841427
2731714;-28,723228;-52,84134
2713564;-28,723387;-52,841187
2650819;-28,723417;-52,84109
2533052;-28,72352;-52,841
2817488;-28,723536;-52,84124
2721137;-28,723494;-52,84135
1590191;-28,72289;-52,842037
1590235;-28,723005;-52,84215
1590236;-28,723038;-52,842194
2618711;-28,723272;-52,842373
1590237;-28,723408;-52,842262
1590238;-28,723558;-52,842052
1590239;-28,72361;-52,842022
2636251;-28,723877;-52,841766
2658328;-28,724022;-52,841682
2486206;-28,724154;-52,841732
2554937;-28,724327;-52,8418
2602005;-28,72432;-52,841953
2610320;-28,72438;-52,84203
2628472;-28,724384;-52,842052
2714709;-28,724386;-52,842056
2639562;-28,724401;-52,842064
2732849;-28,724834;-52,84257
2576615;-28,725061;-52,84273
2462787;-28,725208;-52,8431
1468450;-28,72514;-52,84349
1468451;-28,72494;-52,843838
1468452;-28,724888;-52,843815
2646525;-28,72509;-52,84311
2589774;-28,72509;-52,843086
2509534;-28,725077;-52,843094
2617678;-28,725008;-52,842983
2601513;-28,724724;-52,84258
2639525;-28,724144;-52,841915
2629221;-28,723839;-52,841934
2591106;-28,723764;-52,841965
1591364;-28,723692;-52,842075
1592751;-28,723604;-52,8428
1468449;-28,725578;-52,84315
1468448;-28,725765;-52,84292
1468447;-28,725487;-52,842476
1468446;-28,725405;-52,84237
2756706;-28,725233;-52,842197
1468444;-28,72523;-52,842102
1468695;-28,72519;-52,84201
1468443;-28,725063;-52,841972
1468442;-28,724981;-52,841866
1468694;-28,724646;-52,84133
1468685;-28,724436;-52,841137
1468687;-28,72436;-52,841263
1468686;-28,724354;-52,84126
1468683;-28,724304;-52,84094
1468682;-28,72424;-52,84091
1468681;-28,724173;-52,8408
1468680;-28,724197;-52,840767
1468678;-28,72395;-52,84081
1468677;-28,723955;-52,84083
2831005;-28,72375;-52,840992
2612194;-28,723724;-52,84094
2817498;-28,723814;-52,840794
2691231;-28,723858;-52,840725
1468676;-28,723953;-52,840595
1468675;-28,723888;-52,840405
1468674;-28,7238;-52,840282
1468673;-28,723692;-52,84024
1468672;-28,723536;-52,839996
2467856;-28,723495;-52,839985
1468671;-28,723385;-52,839905
2690430;-28,723358;-52,8398
1468670;-28,723295;-52,839703
1468669;-28,723225;-52,839584
1468668;-28,723001;-52,839603
2387662;-28,72364;-52,83997
1468666;-28,723652;-52,839977
1468665;-28,72378;-52,840122
1468664;-28,723894;-52,840275
1468663;-28,724073;-52,840492
1468679;-28,724216;-52,84073
2237676;-28,72434;-52,840862
1468684;-28,724436;-52,840984
1468688;-28,724504;-52,841053
1591205;-28,724726;-52,841297
2324177;-28,725002;-52,841713
2157405;-28,725153;-52,841824
2180415;-28,725267;-52,842056
2173983;-28,72529;-52,842052
1468445;-28,725342;-52,842163
1468543;-28,725454;-52,842155
1468542;-28,725485;-52,842216
1468541;-28,725492;-52,842392
1468540;-28,725567;-52,84236
